,title,department,location,date_added,link
1025,Software Quality Engineer - Apple Cloud Infrastructure,Software and Services,Santa Clara Valley (Cupertino),"Oct 20, 2021",https://jobs.apple.com/en-us/details/200294746/software-quality-engineer-apple-cloud-infrastructure?team=SFTWR
1026,Sr. Program Manager - Wallet and Payments,Software and Services,Austin,"Oct 7, 2021",https://jobs.apple.com/en-us/details/200245586/sr-program-manager-wallet-and-payments?team=SFTWR
1027,"Senior Software Engineer, Engineering Solutions",Software and Services,Austin,"Jun 28, 2021",https://jobs.apple.com/en-us/details/200260209/senior-software-engineer-engineering-solutions?team=SFTWR
1028,"Application Lead, Global Business Intelligence",Software and Services,Santa Clara Valley (Cupertino),"Sep 13, 2021",https://jobs.apple.com/en-us/details/200283011/application-lead-global-business-intelligence?team=SFTWR
1029,Swift Compiler Engineer,Software and Services,Santa Clara Valley (Cupertino),"Oct 15, 2021",https://jobs.apple.com/en-us/details/200284114/swift-compiler-engineer?team=SFTWR
1030,"AI/ML - Infrastructure Services - Site Reliability Engineer, Search, Knowledge, Platform",Software and Services,Portland,"Aug 24, 2021",https://jobs.apple.com/en-us/details/200281288/ai-ml-infrastructure-services-site-reliability-engineer-search-knowledge-platform?team=SFTWR
1031,AR/VR UX Prototyper,Software and Services,Santa Clara Valley (Cupertino),"Sep 15, 2021",https://jobs.apple.com/en-us/details/200289067/ar-vr-ux-prototyper?team=SFTWR
1032,Site Reliability Engineer,Software and Services,Austin,"May 21, 2021",https://jobs.apple.com/en-us/details/200250392/site-reliability-engineer?team=SFTWR
1033,"iOS Engineer, Podcasts - Apple Media Products",Software and Services,New York City,"Aug 1, 2021",https://jobs.apple.com/en-us/details/200270260/ios-engineer-podcasts-apple-media-products?team=SFTWR
1034,Senior Software QA Manager - Video Apps,Software and Services,Santa Clara Valley (Cupertino),"Aug 30, 2021",https://jobs.apple.com/en-us/details/200274809/senior-software-qa-manager-video-apps?team=SFTWR
1035,"AI/ML - Sr Product Manager, Siri Intelligence",Software and Services,Santa Clara Valley (Cupertino),"Oct 8, 2021",https://jobs.apple.com/en-us/details/200298104/ai-ml-sr-product-manager-siri-intelligence?team=SFTWR
1036,System Integration Engineer Lead - Platform Architecture,Software and Services,Santa Clara Valley (Cupertino),"Sep 9, 2021",https://jobs.apple.com/en-us/details/200199822/system-integration-engineer-lead-platform-architecture?team=SFTWR
1037,"iOS Software Engineer, SPG",Software and Services,Santa Clara Valley (Cupertino),"May 14, 2021",https://jobs.apple.com/en-us/details/200248456/ios-software-engineer-spg?team=SFTWR
1038,GPU Engineering Project Manager,Software and Services,Santa Clara Valley (Cupertino),"Oct 5, 2021",https://jobs.apple.com/en-us/details/200296623/gpu-engineering-project-manager?team=SFTWR
1039,FaceTime Networking Framework Engineer,Software and Services,Santa Clara Valley (Cupertino),"Oct 12, 2021",https://jobs.apple.com/en-us/details/200297869/facetime-networking-framework-engineer?team=SFTWR
1040,"AI/ML - Infrastructure Services - Site Reliability Engineer, Search, Knowledge, Platform",Software and Services,Portland,"Aug 24, 2021",https://jobs.apple.com/en-us/details/200281288/ai-ml-infrastructure-services-site-reliability-engineer-search-knowledge-platform?team=SFTWR
1041,AR/VR UX Prototyper,Software and Services,Santa Clara Valley (Cupertino),"Sep 15, 2021",https://jobs.apple.com/en-us/details/200289067/ar-vr-ux-prototyper?team=SFTWR
1042,"Business Manager, Apple Card & Cash",Software and Services,Raleigh,"Oct 12, 2021",https://jobs.apple.com/en-us/details/200281697/business-manager-apple-card-cash?team=SFTWR
1043,Technical Program Manager - Strategic Data Solutions,Software and Services,Austin,"Jun 4, 2021",https://jobs.apple.com/en-us/details/200250079/technical-program-manager-strategic-data-solutions?team=SFTWR
1044,"Sr. Data Scientist, ML Model Evaluation - Apple Media Products",Software and Services,San Diego,"Sep 2, 2021",https://jobs.apple.com/en-us/details/200282529/sr-data-scientist-ml-model-evaluation-apple-media-products?team=SFTWR
1045,"Software Engineer, Ad Platforms",Software and Services,Santa Clara Valley (Cupertino),"Jul 15, 2021",https://jobs.apple.com/en-us/details/200231835/software-engineer-ad-platforms?team=SFTWR
1046,Software QA & Automation Engineer - Communication Applications,Software and Services,Santa Clara Valley (Cupertino),"Oct 18, 2021",https://jobs.apple.com/en-us/details/200251929/software-qa-automation-engineer-communication-applications?team=SFTWR
1047,"Sr. Data Scientist - Experimentation, Apple Media Products",Software and Services,Seattle,"Oct 11, 2021",https://jobs.apple.com/en-us/details/200284641/sr-data-scientist-experimentation-apple-media-products?team=SFTWR
1048,Core Audio Software Engineer,Software and Services,Santa Clara Valley (Cupertino),"Oct 22, 2021",https://jobs.apple.com/en-us/details/200286073/core-audio-software-engineer?team=SFTWR
1049,Software Infrastructure Lead,Software and Services,Santa Clara Valley (Cupertino),"Mar 30, 2021",https://jobs.apple.com/en-us/details/200160291/software-infrastructure-lead?team=SFTWR
1050,Wireless Software Manager,Software and Services,San Diego,"Oct 12, 2021",https://jobs.apple.com/en-us/details/200294315/wireless-software-manager?team=SFTWR
1051,"Software Engineer, Apple Watch - Communication Apps Team",Software and Services,Santa Clara Valley (Cupertino),"Feb 24, 2021",https://jobs.apple.com/en-us/details/200222994/software-engineer-apple-watch-communication-apps-team?team=SFTWR
1052,Mobile iOS Engineer,Software and Services,Santa Clara Valley (Cupertino),"Aug 9, 2021",https://jobs.apple.com/en-us/details/200272766/mobile-ios-engineer?team=SFTWR
1053,Engineering Program Manager- Fitness+,Software and Services,Santa Clara Valley (Cupertino),"Oct 4, 2021",https://jobs.apple.com/en-us/details/200295210/engineering-program-manager-fitness?team=SFTWR
1054,AR/VR Applications Engineer,Software and Services,Santa Clara Valley (Cupertino),"Jun 1, 2021",https://jobs.apple.com/en-us/details/200243864/ar-vr-applications-engineer?team=SFTWR
1055,"AI/ML - UI Platform Engineer, Siri Response",Software and Services,Seattle,"Oct 13, 2021",https://jobs.apple.com/en-us/details/200237990/ai-ml-ui-platform-engineer-siri-response?team=SFTWR
1056,Senior Software QA Engineer  Apple Media Products.,Software and Services,Seattle,"Jul 6, 2021",https://jobs.apple.com/en-us/details/200262389/senior-software-qa-engineer-apple-media-products?team=SFTWR
1057,"ISE, Input Experience - Software Engineer, Analytics",Software and Services,Santa Clara Valley (Cupertino),"Jun 11, 2021",https://jobs.apple.com/en-us/details/200246586/ise-input-experience-software-engineer-analytics?team=SFTWR
1058,Engineering Project Manager - Compliance,Software and Services,Santa Clara Valley (Cupertino),"Sep 9, 2021",https://jobs.apple.com/en-us/details/200266919/engineering-project-manager-compliance?team=SFTWR
1059,Wireless Systems Architect,Software and Services,San Diego,"Oct 19, 2021",https://jobs.apple.com/en-us/details/200279461/wireless-systems-architect?team=SFTWR
1060,Americas Operations System Configuration Manager,Software and Services,Austin,"Sep 14, 2021",https://jobs.apple.com/en-us/details/200274968/americas-operations-system-configuration-manager?team=SFTWR
1061,Engineering Project Manager - Strategic Data Solutions,Software and Services,Austin,"Oct 7, 2021",https://jobs.apple.com/en-us/details/200244291/engineering-project-manager-strategic-data-solutions?team=SFTWR
1062,Data Center Logistics Supervisor,Software and Services,Ashburn,"Oct 15, 2021",https://jobs.apple.com/en-us/details/200301114/data-center-logistics-supervisor?team=SFTWR
1063,Data Center Logistics Supervisor,Software and Services,Chicago,"Oct 15, 2021",https://jobs.apple.com/en-us/details/200301107/data-center-logistics-supervisor?team=SFTWR
1064,Health Software QA Manager,Software and Services,Santa Clara Valley (Cupertino),"Oct 15, 2021",https://jobs.apple.com/en-us/details/200297168/health-software-qa-manager?team=SFTWR
1065,"Site Reliability Engineer, Ad Platforms",Software and Services,Austin,"Sep 29, 2021",https://jobs.apple.com/en-us/details/200292432/site-reliability-engineer-ad-platforms?team=SFTWR
1066,AR/VR Graphics Engineer,Software and Services,Boulder,"Oct 22, 2021",https://jobs.apple.com/en-us/details/200300169/ar-vr-graphics-engineer?team=SFTWR
1067,iOS Kernel Software Engineer,Software and Services,Santa Clara Valley (Cupertino),"Oct 6, 2021",https://jobs.apple.com/en-us/details/200293607/ios-kernel-software-engineer?team=SFTWR
1068,AR/VR Graphics Engineer,Software and Services,Santa Clara Valley (Cupertino),"Oct 13, 2021",https://jobs.apple.com/en-us/details/200299911/ar-vr-graphics-engineer?team=SFTWR
1069,AR/VR Graphics Engineer,Software and Services,Seattle,"Oct 13, 2021",https://jobs.apple.com/en-us/details/200300168/ar-vr-graphics-engineer?team=SFTWR
1070,Sr. Software Engineer - Ad Platforms,Software and Services,Santa Clara Valley (Cupertino),"Sep 10, 2021",https://jobs.apple.com/en-us/details/200235712/sr-software-engineer-ad-platforms?team=SFTWR
1071,Privacy Standards Engineer,Software and Services,Santa Clara Valley (Cupertino),"Jul 22, 2021",https://jobs.apple.com/en-us/details/200268976/privacy-standards-engineer?team=SFTWR
1072,WiFi Firmware Manager,Software and Services,Santa Clara Valley (Cupertino),"Dec 21, 2020",https://jobs.apple.com/en-us/details/200207409/wifi-firmware-manager?team=SFTWR
1073,Power & Performance Telemetry Manager,Software and Services,San Diego,"Sep 11, 2021",https://jobs.apple.com/en-us/details/200267922/power-performance-telemetry-manager?team=SFTWR
1074,WatchOS Accessibility Engineer,Software and Services,Santa Clara Valley (Cupertino),"Sep 10, 2021",https://jobs.apple.com/en-us/details/200286146/watchos-accessibility-engineer?team=SFTWR
1075,"Mechanical Design Engineer, Maps",Software and Services,Santa Clara Valley (Cupertino),"Sep 23, 2021",https://jobs.apple.com/en-us/details/200255853/mechanical-design-engineer-maps?team=SFTWR
1076,Machine Learning Based Algorthm / ARKit Quality Engineer,Software and Services,Santa Clara Valley (Cupertino),"Feb 3, 2021",https://jobs.apple.com/en-us/details/200138795/machine-learning-based-algorthm-arkit-quality-engineer?team=SFTWR
1077,Machine Learning Based Algorithm / ARKit Quality Engineer,Software and Services,Boulder,"Mar 22, 2021",https://jobs.apple.com/en-us/details/200222794/machine-learning-based-algorithm-arkit-quality-engineer?team=SFTWR
1078,Privacy Software Engineering Manager,Software and Services,Santa Clara Valley (Cupertino),"Oct 9, 2021",https://jobs.apple.com/en-us/details/200196149/privacy-software-engineering-manager?team=SFTWR
1079,Software Engineer - Embedded Systems,Software and Services,Santa Clara Valley (Cupertino),"Aug 13, 2021",https://jobs.apple.com/en-us/details/200277024/software-engineer-embedded-systems?team=SFTWR
1080,"Mechanical Design Engineer, Maps",Software and Services,Santa Clara Valley (Cupertino),"Sep 23, 2021",https://jobs.apple.com/en-us/details/200255853/mechanical-design-engineer-maps?team=SFTWR
1081,Machine Learning Based Algorthm / ARKit Quality Engineer,Software and Services,Santa Clara Valley (Cupertino),"Feb 3, 2021",https://jobs.apple.com/en-us/details/200138795/machine-learning-based-algorthm-arkit-quality-engineer?team=SFTWR
1082,Privacy Software Engineering Manager,Software and Services,Santa Clara Valley (Cupertino),"Oct 9, 2021",https://jobs.apple.com/en-us/details/200196149/privacy-software-engineering-manager?team=SFTWR
1083,Software Engineer - Embedded Systems,Software and Services,Santa Clara Valley (Cupertino),"Aug 13, 2021",https://jobs.apple.com/en-us/details/200277024/software-engineer-embedded-systems?team=SFTWR
1084,Machine Learning Based Algorithm / ARKit Quality Engineer,Software and Services,Boulder,"Mar 22, 2021",https://jobs.apple.com/en-us/details/200222794/machine-learning-based-algorithm-arkit-quality-engineer?team=SFTWR
1085,"Senior Program Manager, Home Services",Software and Services,Santa Clara Valley (Cupertino),"Oct 5, 2021",https://jobs.apple.com/en-us/details/200295932/senior-program-manager-home-services?team=SFTWR
1086,Engineering Program Manager- Apple Podcast,Software and Services,New York City,"Sep 3, 2021",https://jobs.apple.com/en-us/details/200284592/engineering-program-manager-apple-podcast?team=SFTWR
1087,"Serving EPM Manager, Ad Platforms",Software and Services,Austin,"Aug 9, 2021",https://jobs.apple.com/en-us/details/200274170/serving-epm-manager-ad-platforms?team=SFTWR
1088,"Machine Learning & Serving EPM, Ad Platforms",Software and Services,Santa Clara Valley (Cupertino),"Jun 7, 2021",https://jobs.apple.com/en-us/details/200252461/machine-learning-serving-epm-ad-platforms?team=SFTWR
1089,"Serving EPM Manager, Ad Platforms",Software and Services,Santa Clara Valley (Cupertino),"Aug 4, 2021",https://jobs.apple.com/en-us/details/200261846/serving-epm-manager-ad-platforms?team=SFTWR
1090,Customer Success Specialist · Data Visualization + Reporting - Apple Media Products,Software and Services,Seattle,"Oct 18, 2021",https://jobs.apple.com/en-us/details/200286008/customer-success-specialist-%C2%B7-data-visualization-reporting-apple-media-products?team=SFTWR
1091,Silicon Validation Software Engineer,Software and Services,Beaverton,"Sep 14, 2021",https://jobs.apple.com/en-us/details/200107850/silicon-validation-software-engineer?team=SFTWR
1092,"Software Engineer, Product Analytics",Software and Services,Santa Clara Valley (Cupertino),"Sep 14, 2021",https://jobs.apple.com/en-us/details/200275652/software-engineer-product-analytics?team=SFTWR
1093,"Software Engineer, Apple Pay",Software and Services,New York City,"Sep 24, 2021",https://jobs.apple.com/en-us/details/200289743/software-engineer-apple-pay?team=SFTWR
1094,"Server Software Engineer, Apple Pay",Software and Services,Austin,"Aug 10, 2021",https://jobs.apple.com/en-us/details/200273627/server-software-engineer-apple-pay?team=SFTWR
1095,"Manager, Subscriptions Commerce, Apple Media Products Services",Software and Services,New York City,"Oct 18, 2021",https://jobs.apple.com/en-us/details/200297801/manager-subscriptions-commerce-apple-media-products-services?team=SFTWR
1096,"End-To-End Product Performance Leader, Apple Media Products",Software and Services,Seattle,"Oct 21, 2021",https://jobs.apple.com/en-us/details/200270416/end-to-end-product-performance-leader-apple-media-products?team=SFTWR
1097,"AI/ML - Sr Technical Program Manager, Siri",Software and Services,Cambridge,"Jul 29, 2021",https://jobs.apple.com/en-us/details/200271964/ai-ml-sr-technical-program-manager-siri?team=SFTWR
1098,"Machine Learning Engineer - Fraud Engineering, Algorithms, and Risk",Software and Services,Santa Clara Valley (Cupertino),"May 28, 2021",https://jobs.apple.com/en-us/details/200251456/machine-learning-engineer-fraud-engineering-algorithms-and-risk?team=SFTWR
